id,text,target
1109694456998039552,"Let’s continue praying for #CycloneIdai victims, let’s continue asking God that the spirit of oneness &amp; giving continue prevailing in our country. Let’s continue setting aside our political, religious and geographical differences, God will reward us one day.",4
1110430648500740098,@StarFMNews This is the problem with going through gvt. Our gvt is Zanu PF. They will always abuse every opportunity like they are doing right now with the donated food in Chimanimani.,8
1113151795445026816,Save the Children supplies are being distributed to children &amp; families affected by #CycloneIdai in #Chimanimani &amp; #Chipinge districts in Zimbabwe. This is helping to bring relief to the affceted families. @ESASavechildren @SavetheChildren @savechildrenuk @SaveUKNews @263Chat,1
1107709133279629315,RT @kwirirayi: The difficulty we are having in #cycloneidai rescue efforts is part of the effects of sanctions. Matemadanda now on @ZiFMSte,1
1110477248518373377,A delegation from the United Emirates yesterday met With Pres Mnangagwa to pay condolences and deliver 95 tonnes of materials to assist #CycloneIdai victims The donation comes after Pres Mnangagwa made a trip to that nation last week,1
1108084227432763403,RT @Olwethu_45: My prayers go out to everyone in Mozambique affect by the tropical cycloneὤFἿE,4
1107362356827484160,Human race rendered useless by an angry Mother Nature! Praying for all the families affected by #CycloneIDAI Sadly Zim is more geared up to reacting to peaceful demos than such foreseen disasters. Encouraging to see ordinary pple taking the lead to help our pple. Aluta continua,4
1108658226260779008,"Cyclone #Idai, the @UN says may be the worst ever weather disaster to strike the Southern Hemisphere. People have been forced into camps without proper sanitation, @WorldVision is deeply concerned about the children.",7
1115891943630954496,"In #Mozambique @TeamRubiconUK are working day &amp; night to provide the most basic of human needs: food, shelter, clean water &amp; medicine. Theyre going where others arent often where people have seen no aid workers since #CycloneIdai &amp; the #flooding 3 weeks ago #MondayMotivation",9
1107238681046339585,"In neighbouring Zimbabwe, at least 31 people are confirmed dead from ex-#CycloneIdai. Another 100 people are missing. @pindaidube #eNCANow Courtesy #DStv403",5
1111539134487764993,"Tropical #CycloneIdai has affected an estimated 1.8 million people in #Mozambique alone, according to the @UN. Hundreds of thousands more have been impacted in neighbouring #Zimbabwe and #Malawi. This is our response in Mozambique.",2
1108398869904273408,Great that our partners in Zimbabwe pull together and coordinate effort to support victims of the Cyclone @UNFPA_Zimbabwe @SwedeninZW @verena_bruno @UNZimbabwe,1
1110253564163706886,"Our helicopter in action in Mutare. Operated by @WFP_Zimbabwe, it helps us to move relief goods, injured survivors and personnel much faster into or out of remote areas affected by #CycloneIdai . #EUinZim",1
1110249335697145858,Thank you so much for the massive response to the #CycloneIDAI relief fund which is being run by Freeman Chari and the team. By 2000hrs last night it had hit 78K. I believe 100K is possible. Let’s do it. Please Spread the word:,1
1112958610512896000,"The US @usembassyharare remains one of the only credible and strategic partner to help the country navigate the 21st century, guaranteeing real value for our people",8
1108076695716798466,"Grieving &amp; praying with the people of #Mozambique today. ὤFἿD Cyclone Idai: Mozambique president says 1,000 may have died - BBC News",4
1109554305135267840,"The Ignite Youth #steppedup &amp; helped the victims of #CycloneIdai by donating clothes and toiletries, packing the donations into boxes that were then transported to #Chimanimani. #youthdevelopment #zimbabwe #igniteyouthorganisation #igniteyouthorg #iwillstepup #igniteyouthturns1",1
1116249622341726208,"The Sherps are here! @WFP amphibian vehicles made it to #Buzi district with much-awaited bags of rice, for the people in need, in the aftermath of #CycloneIdai in central #Mozambique. We do not strain or haggle means, in our quest. #Savinglives",1
1108302363327193088,RT @Wamagaisa: You’ve done well @DovesHoldingsZW to join the aid and relief effort. Together we can overcome #CycloneIdaiZW,1
1106882378969112576,"19 killed, Beira city shut off as tropical cyclone slams #Mozambique  #Idai",5
1107293127453364225,"Concerned about how this money will be used? The GoFundMe page is administered by @freemanchari , who has established a track record of transparency and delivery on fundraising efforts. #CycloneIdaiZW #CycloneIdai",1
1107883736081854465,#CycloneIdai: the UK ἞C἞7 - working with @MoHCCZim and our partners @UNICEF &amp; @WHO - has supported provision of hygiene kits and essential medicines to support those worst affected. @DFID_UK @foreignoffice @hbaldwin @UNICEFZimbabwe,1
1108777990572425216,"Homes destroyed. Roads washed away. Livelihoods ruined. Four days after making landfall in Mozambique, Malawi and Zimbabwe, Cyclone #Idai has left more than 400,000 people in need of immediate assistance. You can help:",3
1107372488688914433,"Cyclone Idai claims 48 lives in Mozambique, 39 in Zimbabwe Rescue and recovery efforts are ongoing, Mangwana #CycloneIdai",5
1112719384349425665,"Meet Stanley Makuwaza, our driver for the past 25 years. He set off to #Chipinge today for 5 days to make sure @REPSSI counsellors reach communities affected by #CycloneIdai. They are working with traumatised victims, especially children. #Chimanimani @UNICEFZIMBABWE @hivosrosa",1
1110478487717064704,I dont think most people actually appreciate the magnitude of this catastrophe. Miles of land completely engulfed in water. I reckon putting the dead at 1000 is very unrealistic. #CycloneIdai,2
1116238188916486144,"Help us save lives. With your support, we aim to provide essential #humanitarian aid to over 500k survivors of #CycloneIdai:",1
1107653435049021444,"Our thoughts and prayers go out to those affected by cyclone IDAI in #Mozambique, #Malawi and #Zimbabwe. #MozambiqueFloods2019 #CycloneIdai #CicloneIDAI",4
1107603482218037248,"#CycloneIdai: Lands, Agriculture, Water, Climate &amp; Rural Resettlement Minister Perrance Shiri said the special forces that have been deployed in Manicaland are carrying out their operations on foot as bad weather has hindered the use of air transport to rescue marooned victims.",2
1112640767967797248,Destruction caused by #CycloneIdai bares ruinous impacts of disasters on #Landlocked #LCDs. #Malawi is running out of #FamilyPlanning supplies after floods that destroyed Beira Port in #Mozambique. @UNFPAMalawi @UNFPA_ESARO @UNOHRLLS @GirlGuidesMw @MalawiGovt @FPAM_ @MalawiUNICEF,3
1108008140833021952,Even the Ximex Mall dealers came through for #CycloneIdai victims! ὠ2ᾒ3ὄAἿC,1
1107180721452519424,"Lets assist #ChimanimaniHotel,doing my part #CycloneIdaiZW",1
1107661374811971584,"#CycloneIdai has destroyed families, #villages and lives. Let us pray for #Gods relief",4
1117476402457206789,"Its been one month since #CycloneIdai - one of the worst disasters to strike the southern hemisphere in #Mozambique, #Zimbabwe and #Malawi. We are so proud of the many Red Cross volunteers working around the clock to support affected communities.",1
1107982314607394816,"Today, I express my gratitude all the members of the police and army as well as other partners involved in the rescue efforts. We never know your names, but we understand the risk you are taking to save our fellow countrymen and women #CycloneIdai #HopeSpringsEternal #Ngiyabonga",4
1110419843642212352,"#CycloneIdai: We are speeding up efforts to prevent disease outbreaks in #Mozambique. An Emergency Response Unit arrived today &amp; will provide sanitation for 20,000 people every day. Two emergency field hospitals will follow  ὏7: @PunainenRisti ἞B἞E",1
1107669418849517569,Im joined by Minister of @MoHCC Dr. Obadiah Moyo and other gvt officials as we discuss #CycloneIdai disaster relief efforts. @StarfmZimbabwe 7:30-8:30pm.,1
1107909078918070272,"As @RenditeZW we join the Christian community and the rest of the nation in praying for our parents, brothers and sisters affected by #CycloneIdai. No food, no shelter, missing children. God save Zimbabwe. #cycloneidaizw",4
1109155724096081921,Government says the death toll in the Kampepuza accident has risen to 19 Culled from Malawi24 #Malawi #CycloneIdai #FridayFeeling,5
1108299076817297410,"#CycloneIdai @FAOMozambique in a minute of silence in memory of all those who lost their lives in this tragic calamity. For 3 days, the @UN flag will be half-stamped in respect of the mourning proclaimed by the Government. @UN is making all the efforts to support the affected.",4
1111239623529975809,[Pictures] Cyclone Idai survivor Tanya back in school a few days after home is destroyed by floods  #Tanya #Zimbabwe #Mozambique #CycloneIdai,3
1108293102589104128,1/3Victoria Falls rafting guides leaving this evening for Chimanimani and surrounding areas to assist with the ongoing rescue efforts following the devastation caused by cyclone Idai. These brave men are trained to work in turbulent water. #VictoriaFalls #CycloneIdai #Zimbabwe,1
1108347145629954048,"OCHA Rosea team is in Beira, #Mozambique, supporting the coordination of the humanitarian response in the aftermath of the #CycloneIdai. Needs are dire and the full extent of the damage is yet to be known.",1
1108846223233089536,"#CycloneIdai has killed hundreds and affected millions in #Mozambique, #Malawi &amp; #Zimbabwe. CARE is joining @decappeal members in launching an emergency appeal. Please donate to help us provide urgently needed shelter, food and health assistance:",5
1110475035985305601,"We spoke about this and we were called names. It’s devilish to use food aid as a political weapon to especially if this was donated by Zimbabweans from all political spheres. @ZANUPF_Official @edmnangagwa. Please fix this. These are our mothers ,sisters , brothers &amp; fathers.",1
