id,keyword,location,text,target,preprocessed_text
2205,chemical%20emergency,Coventry,"Water emergency in Woodbury linked to landfills, chemical waste - FOX 9 https://t.co/LrtxSWFBzK",1,water emergency woodbury linked landfills chemical waste  fox
2206,chemical%20emergency,United States,"The death of the Supreme Leader not long after the outbreak of World War III plunged Dheran into chaos, with multip… https://t.co/BqqDZVXdAG",0,death supreme leader long outbreak world war iii plunged dheran chaos multip 
2207,chemical%20emergency,"Portland, OR",She should have gloves and eyewear as a MINIMUM. I used to work in a building that housed chemical… https://t.co/J7sTpZJpTu,0,glove eyewear minimum used work building housed chemical 
2208,chemical%20emergency,The great server in the sky,"January 10, 2014 ""West Virginia Declares State Of Emergency After Coal Chemical Contaminates Drinking Water""… https://t.co/Rbn6snA9d2",0,january  west virginia declares state emergency coal chemical contaminates drinking water 
2209,chemical%20emergency,"Oakville, Ontario, Canada",If you are experiencing an eye emergency call Abbey Eye Care right away - the most common eye emergencies include c… https://t.co/IfmzhsEBLZ,0,experiencing eye emergency call abbey eye care right away  common eye emergency include c 
2210,chemical%20emergency,"Allentown, NJ","It checks for carbon monoxide also, but it talks to you with what the emergency is. Keeps saying “fi… https://t.co/IYPTfErSwf",0,check carbon monoxide also talk emergency is keep saying fi 
2211,chemical%20emergency,"New York, NY",Woodbury takes emergency action to address #water wells polluted by 3M chemicals: Star Tribune… https://t.co/m7H0mXkEtR,1,woodbury take emergency action address water well polluted chemicals star tribune 
2212,chemical%20emergency,Shepparton,"CFA Chemical Hazard All Clear: 15:20 For: Cobram, https://t.co/iT10DqmBJu #vicAlert",1,cfa chemical hazard clear  for cobram  vicalert
2213,chemical%20emergency,"Victoria, Australia",The chemical hazard at Cobram is now safe. For more info: https://t.co/6gORG7rAed #vichazmat,1,chemical hazard cobram safe info  vichazmat
2214,chemical%20emergency,Victoria,The chemical hazard at Cobram is now safe. For more info: https://t.co/gOvRStF57J #vichazmat,1,chemical hazard cobram safe info  vichazmat
2215,chemical%20emergency,Shepparton,"CFA Chemical Hazard Advice: 14:06 For: Cobram, https://t.co/iT10DqmBJu #vicAlert",1,cfa chemical hazard advice  for cobram  vicalert
2216,chemical%20emergency,"Wodonga, Victoria",Advice - Chemical Hazard - Cobram https://t.co/B7ckv9GAfY,1,advice  chemical hazard  cobram
2217,chemical%20emergency,no_location,Chemical Hazard - Advice for Cobram. For more info: https://t.co/L9uP0CsCJL #vichazmat,1,chemical hazard  advice cobram info  vichazmat
2218,chemical%20emergency,"Victoria, Australia",Chemical Hazard - Advice for Cobram. For more info: https://t.co/L9uP0CsCJL #vichazmat,1,chemical hazard  advice cobram info  vichazmat
2219,chemical%20emergency,Victoria,Chemical Hazard - Advice for Cobram. For more info: https://t.co/S4XhnXRscO #vichazmat,1,chemical hazard  advice cobram info  vichazmat
2220,chemical%20emergency,"Melbourne, Australia",Chemical Hazard - Advice for Cobram. For more info: https://t.co/g95XnMfVhg #vichazmat,1,chemical hazard  advice cobram info  vichazmat
2221,chemical%20emergency,"Melbourne, Australia",Chemical Hazard - Advice for Cobram. For more info: https://t.co/sZvwPsq5NP #vichazmat,1,chemical hazard  advice cobram info  vichazmat
2222,chemical%20emergency,Shepparton,"CFA Chemical Hazard Advice: 12:17 For: Cobram, https://t.co/iT10DqmBJu #vicAlert",1,cfa chemical hazard advice  for cobram  vicalert
2223,chemical%20emergency,"Victoria, Australia",Chemical Hazard - Advice for Cobram. For more info: https://t.co/sZvwPsq5NP #vichazmat,1,chemical hazard  advice cobram info  vichazmat
2224,chemical%20emergency,Victoria,Chemical Hazard - Advice for Cobram. For more info: https://t.co/g95XnMfVhg #vichazmat,1,chemical hazard  advice cobram info  vichazmat
2225,chemical%20emergency,Camp Half-Blood,DOES ANYONE HERE SPEAK HIEROGLYPHICS?! ITS AN EMERGENCY!,0,anyone speak hieroglyphics  emergency 
2226,chemical%20emergency,"Oakland, CA","Also, what do you think of this proposal to treat widespread abortion as a TRUE emergency that cd be all but elimi…",0,also think proposal treat widespread abortion true emergency cd elimi 
2227,chemical%20emergency,"Kansas City, MO",It's more about if a bunch of cars have to leave in a hurry. The parking part is more… https://t.co/7mS0fsV6eF,0,bunch car leave hurry parking part more 
2228,chemical%20emergency,"Bad Wildbad, Deutschland","Also, what do you think of this proposal to treat widespread abortion as a TRUE emergency that cd be a… https://t.co/Ia6s66Y8pd",0,also think proposal treat widespread abortion true emergency cd a 
2229,chemical%20emergency,Tamuc ✈️ DDD,#QuesSaveLives Hubby just got a fire alarm call and had to suit &amp; boot-up. He works in the Chemical field but volunteers on t…,0, quessavelives hubby got fire alarm call suit amp boot up work chemical field volunteer t 
2230,chemical%20emergency,"MD, CO, KY",Emergency sirens are located around in the highly unlikely event of a chemical #incident. When the… https://t.co/nFaPq9aa5D,0,emergency siren located around highly unlikely event chemical incident the 
2231,chemical%20emergency,"Cincinnati, OH","Flood waters 💦 and standing waters pose various risks, including infectious diseases, chemical hazards, and injurie… https://t.co/YhlulOWKjo",0,flood water standing water pose various risks including infectious diseases chemical hazards injurie 
2232,chemical%20emergency,BROKEN Hill,"“Culture isn’t something that can be drawn from an emergency bore via a chemical treatment facility” Uncle Cyrill Hunter, Barkandji Elder.",0, culture isn t something drawn emergency bore via chemical treatment facility uncle cyrill hunter barkandji elder 
2233,chemical%20emergency,"Houston, TX",#QuesSaveLives Hubby just got a fire alarm call and had to suit &amp; boot-up. He works in the Chemical field but volun… https://t.co/5m9ZL34HwM,0, quessavelives hubby got fire alarm call suit amp boot up work chemical field volun 
2234,chemical%20emergency,India,"In the Financial Year 2018-19, Deepak Nitrite Ltd- the chemical hub of India spent INR 2.50 crore under its CSR ini… https://t.co/AxQ26chBex",0,financial year  deepak nitrite ltd chemical hub india spent inr  crore csr ini 
2235,chemical%20emergency,no_location,SeaPunk Survival Guide Essentials: 1. The U.S. Armed Forces Nuclear Biological and Chemical Survival Manual 2. I… https://t.co/GcHdCQPIKn,0,seapunk survival guide essentials  u s armed force nuclear biological chemical survival manual  i 
2236,chemical%20emergency,no_location,Emergency services called to 'chemical incident' in Gilmerton - The Scotsman https://t.co/G4sJSOb69q ➜… https://t.co/FyC1EZzVgH,1,emergency service called chemical incident gilmerton  scotsman  
2237,chemical%20emergency,"Chattanooga, TN","Are you a firefighter, a chemical facilities employee, or have experience in emergency services? The Hamilton County Hazmat…",0,firefighter chemical facility employee experience emergency services hamilton county hazmat 
2238,chemical%20emergency,"Hamilton County, TN","Are you a firefighter, a chemical facilities employee, or have experience in emergency services? The Hamilton Coun… https://t.co/q4OlJ4PZ0B",0,firefighter chemical facility employee experience emergency services hamilton coun 
2239,chemical%20emergency,Essex,"Essex Police ""RT ECFRS: Emergency services continue to work at the scene of a chemical incident in West Thurrock. W… https://t.co/1yCQDl3WPe",1,essex police rt ecfrs emergency service continue work scene chemical incident west thurrock w 
2240,chemical%20emergency,"Santiago, Chile",First Responders play a critical role in the face of a chemical incident. Ensuring that emergency response training instructors h…,0,first responder play critical role face chemical incident ensuring emergency response training instructor h 
2241,chemical%20emergency,Woods of 🇺🇸WWG1WGALL,"Here too! Nurse at dangerous chemical plant, Emergency Team, First Responder, EMT, Emergency Response… https://t.co/e5VepBv14u",1,too nurse dangerous chemical plant emergency team first responder emt emergency response 
2242,chemical%20emergency,Montreal-ish,"Same-ish. I was a bit older, and Jeopardy was on. The emergency broadcast system came up (I’m Canadian… https://t.co/A0tUGJa4UL",0,same ish bit older jeopardy on emergency broadcast system came i m canadian 
2243,chemical%20emergency,United Kingdom,Emergency services continue to work at the scene of a chemical incident in West Thurrock. We're supporting the site’s management…,1,emergency service continue work scene chemical incident west thurrock we re supporting site s management 
2244,chemical%20emergency,Norwich,NEWS; A chemical incident in West Thurrock is no longer a risk to public health. say following extensive air quality t…,1,news chemical incident west thurrock longer risk public health say following extensive air quality t 
2245,chemical%20emergency,"North Essex, UK",NEWS; A chemical incident in West Thurrock is no longer a risk to public health. say following extensive air… https://t.co/vwldAxFFHr,1,news chemical incident west thurrock longer risk public health say following extensive air 
2246,chemical%20emergency,"Essex, UK","Managing Director of Industrial Chemicals Group, Edwin Strang, tells emergency services and official… https://t.co/2GdzDvqSKQ",0,managing director industrial chemical group edwin strang tell emergency service official 
